epoch,year,month,day,hour,minute,open,high,low,close,volume
1758296400,2025,9,19,15,40,663.645,663.65,663.385,663.41,1012215
1758296100,2025,9,19,15,35,663.645,663.695,663.53,663.645,1026156
1758295800,2025,9,19,15,30,663.79,663.855,663.6,663.64,1135520
1758295500,2025,9,19,15,25,663.38,664.0499,663.38,663.8,1436413
1758295200,2025,9,19,15,20,663.46,663.49,663.34,663.38,1455689
1758294900,2025,9,19,15,15,663.38,663.56,663.375,663.465,1247354
1758294600,2025,9,19,15,10,663.28,663.4599,663.245,663.38,805256
1758294300,2025,9,19,15,5,663.11,663.32,662.6599,663.2801,1087717
1758294000,2025,9,19,15,0,663.09,663.49,663.04,663.115,2076721
1758293700,2025,9,19,14,55,662.67,663.11,662.66,663.09,968947
1758293400,2025,9,19,14,50,662.635,662.735,662.54,662.67,589428
1758293100,2025,9,19,14,45,662.8,662.85,662.56,662.63,1579944
1758292800,2025,9,19,14,40,662.74,662.87,662.69,662.8,441803
1758292500,2025,9,19,14,35,662.6768,662.825,662.66,662.74,360813
1758292200,2025,9,19,14,30,662.52,662.755,662.42,662.675,559316
1758291900,2025,9,19,14,25,662.44,662.56,662.325,662.53,574787
1758291600,2025,9,19,14,20,662.61,662.75,662.45,662.45,487209
1758291300,2025,9,19,14,15,662.715,662.83,662.555,662.605,707952
1758291000,2025,9,19,14,10,662.69,662.74,662.6,662.71,578601
1758290700,2025,9,19,14,5,662.74,662.775,662.62,662.6975,620600
1758290400,2025,9,19,14,0,662.69,662.735,662.51,662.72,496519
1758290100,2025,9,19,13,55,662.73,662.77,662.6,662.69,579434
1758289800,2025,9,19,13,50,662.7749,662.89,662.6851,662.73,404858
1758289500,2025,9,19,13,45,662.74,662.83,662.665,662.77,420986
1758289200,2025,9,19,13,40,662.71,662.8395,662.545,662.735,397538
1758288900,2025,9,19,13,35,662.645,662.79,662.55,662.7001,397694
1758288600,2025,9,19,13,30,662.48,662.78,662.455,662.65,1259028
1758288300,2025,9,19,13,25,662.47,662.495,662.245,662.48,345274
1758288000,2025,9,19,13,20,662.405,662.51,662.335,662.46,289613
1758287700,2025,9,19,13,15,662.41,662.5,662.38,662.405,331125
1758287400,2025,9,19,13,10,662.32,662.42,662.21,662.42,375484
1758287100,2025,9,19,13,5,662.52,662.56,662.26,662.3011,430644
1758286800,2025,9,19,13,0,662.54,662.66,662.5,662.525,323394
1758286500,2025,9,19,12,55,662.47,662.55,662.39,662.53,352353
1758286200,2025,9,19,12,50,662.5719,662.58,662.38,662.47,334497
1758285900,2025,9,19,12,45,662.58,662.76,662.46,662.5701,601784
1758285600,2025,9,19,12,40,662.31,662.5817,662.3,662.58,488220
1758285300,2025,9,19,12,35,662.2492,662.49,662.2492,662.31,428086
1758285000,2025,9,19,12,30,662.48,662.555,662.13,662.24,539298
1758284700,2025,9,19,12,25,662.51,662.5701,662.4001,662.49,510752
1758284400,2025,9,19,12,20,662.4,662.68,662.31,662.51,651993
1758284100,2025,9,19,12,15,662.255,662.4213,662.2016,662.4,686395
1758283800,2025,9,19,12,10,662.04,662.38,662.04,662.2523,575074
1758283500,2025,9,19,12,5,662.01,662.205,661.955,662.0349,682268
1758283200,2025,9,19,12,0,661.59,662.11,661.57,662.019,828489
1758282900,2025,9,19,11,55,661.55,661.615,661.37,661.6,639025
1758282600,2025,9,19,11,50,661.17,661.57,661.1399,661.55,495148
1758282300,2025,9,19,11,45,661.08,661.242,660.9762,661.17,651671
1758282000,2025,9,19,11,40,660.75,661.31,660.7421,661.09,635211
1758281700,2025,9,19,11,35,660.65,660.91,660.555,660.74,473959
1758281400,2025,9,19,11,30,660.74,660.74,660.37,660.6599,688920
1758281100,2025,9,19,11,25,661.11,661.16,660.63,660.76,1033142
1758280800,2025,9,19,11,20,660.99,661.34,660.64,661.11,1643656
1758280500,2025,9,19,11,15,661.015,661.06,660.845,660.99,1183657
1758280200,2025,9,19,11,10,661.14,661.25,660.9,661.02,8697251
1758279900,2025,9,19,11,5,661.21,661.29,661.04,661.14,661274
1758279600,2025,9,19,11,0,661.59,661.945,661.205,661.23,1151334
1758279300,2025,9,19,10,55,661.6,661.655,661.235,661.59,719807
1758279000,2025,9,19,10,50,661.29,661.95,661.11,661.6099,2171997
1758278700,2025,9,19,10,45,661.35,661.45,660.96,661.3,809783
1758278400,2025,9,19,10,40,661.8549,661.87,661.35,661.35,648890
1758278100,2025,9,19,10,35,662.12,662.21,661.78,661.86,487438
1758277800,2025,9,19,10,30,661.9,662.19,661.81,662.12,537380
1758277500,2025,9,19,10,25,662.03,662.16,661.83,661.92,677026
1758277200,2025,9,19,10,20,661.93,662.16,661.67,662.035,631261
1758276900,2025,9,19,10,15,662.075,662.13,661.8,661.935,726441
1758276600,2025,9,19,10,10,662.01,662.32,661.87,662.075,709999
1758276300,2025,9,19,10,5,662.19,662.4,661.97,662.02,700037
1758276000,2025,9,19,10,0,662.14,662.2579,661.92,662.2,860383
1758275700,2025,9,19,9,55,662.49,662.57,661.96,662.15,895872
1758275400,2025,9,19,9,50,662.41,662.7,662.25,662.49,1173555
1758275100,2025,9,19,9,45,661.63,662.54,661.47,662.41,1391289
1758274800,2025,9,19,9,40,661.68,662.09,661.4619,661.62,1541033
1758274500,2025,9,19,9,35,661.5,661.685,661.32,661.68,3614786
1758274200,2025,9,19,9,30,662.33,662.37,661.44,661.49,3298278
1758210900,2025,9,18,15,55,661.116,661.1559,660.398,660.4578,5873067
1758210600,2025,9,18,15,50,660.3681,661.2157,660.2285,661.116,3241180
1758210300,2025,9,18,15,45,660.5675,660.6274,660.1337,660.3781,2401430
1758210000,2025,9,18,15,40,660.5875,660.7919,660.3282,660.5675,1031232
1758209700,2025,9,18,15,35,660.7071,660.8567,660.408,660.5875,1237150
1758209400,2025,9,18,15,30,660.8767,661.0562,660.5875,660.7071,1011419
1758209100,2025,9,18,15,25,661.0063,661.0761,660.8567,660.8866,1049270
1758208800,2025,9,18,15,20,661.3055,661.3254,660.8966,661.0113,1963605
1758208500,2025,9,18,15,15,661.2806,661.3753,661.0861,661.2997,1020967
1758208200,2025,9,18,15,10,661.5548,661.5747,661.2357,661.2756,744507
1758207900,2025,9,18,15,5,661.3853,661.6146,661.3753,661.5349,631517
1758207600,2025,9,18,15,0,661.4152,661.6047,661.3455,661.3903,1036057
1758207300,2025,9,18,14,55,661.5149,661.6844,661.4052,661.4152,613391
1758207000,2025,9,18,14,50,661.1659,661.5747,661.1659,661.5149,735448
1758206700,2025,9,18,14,45,660.6174,661.3155,660.5576,661.1659,756417
1758206400,2025,9,18,14,40,661.0362,661.131,660.5177,660.6224,662091
1758206100,2025,9,18,14,35,661.1858,661.2457,660.9465,661.0412,939856
1758205800,2025,9,18,14,30,660.9565,661.2108,660.9565,661.1808,343850
1758205500,2025,9,18,14,25,661.0263,661.2556,660.9465,660.9515,351709
1758205200,2025,9,18,14,20,660.9266,661.0961,660.8618,661.0263,460279
1758204900,2025,9,18,14,15,660.9914,661.2332,660.8667,660.9265,342936
1758204600,2025,9,18,14,10,661.2357,661.2357,660.767,660.9864,558899
1758204300,2025,9,18,14,5,661.2008,661.4501,661.1559,661.2457,532433
1758204000,2025,9,18,14,0,660.9664,661.2356,660.8168,661.1908,497009
1758203700,2025,9,18,13,55,661.2457,661.3054,660.6972,660.9664,502511
1758203400,2025,9,18,13,50,661.0362,661.3155,660.8268,661.2506,425564
1758203100,2025,9,18,13,45,661.0911,661.2357,660.8567,661.0163,390161
1758202800,2025,9,18,13,40,661.2606,661.2726,660.9016,661.0861,563321
1758202500,2025,9,18,13,35,661.2407,661.2706,660.8368,661.2617,1111214
1758202200,2025,9,18,13,30,661.495,661.6246,661.2357,661.2456,408405
1758201900,2025,9,18,13,25,661.6745,661.7144,661.4401,661.495,612454
1758201600,2025,9,18,13,20,661.9138,661.9936,661.6545,661.6545,982974
1758201300,2025,9,18,13,15,661.9537,662.1133,661.8739,661.9038,350348
1758201000,2025,9,18,13,10,662.0435,662.1232,661.9138,661.9338,1350890
1758200700,2025,9,18,13,5,662.0435,662.2107,661.9038,662.1033,653526
1758200400,2025,9,18,13,0,662.213,662.4025,662.0036,662.0434,587988
1758200100,2025,9,18,12,55,662.1731,662.3027,661.9736,662.218,658290
1758199800,2025,9,18,12,50,662.2429,662.2728,662.0335,662.1731,410457
1758199500,2025,9,18,12,45,662.1681,662.3626,662.0435,662.2329,474536
1758199200,2025,9,18,12,40,662.0385,662.2329,661.9466,662.1532,586615
1758198900,2025,9,18,12,35,661.9138,662.0933,661.864,662.0385,832751
1758198600,2025,9,18,12,30,661.6346,662.0135,661.6146,661.9188,816641
1758198300,2025,9,18,12,25,661.5204,661.7342,661.4351,661.6346,793258
1758198000,2025,9,18,12,20,661.3155,661.6146,661.2157,661.5172,387358
1758197700,2025,9,18,12,15,661.2357,661.6146,661.2058,661.3354,630084
1758197400,2025,9,18,12,10,660.6516,661.2955,660.4877,661.2556,527266
1758197100,2025,9,18,12,5,661.0961,661.1758,660.5725,660.6573,562417
1758196800,2025,9,18,12,0,660.752,661.136,660.6573,661.1011,639796
1758196500,2025,9,18,11,55,660.8168,660.9465,660.3532,660.7769,770576
1758196200,2025,9,18,11,50,661.3952,661.4152,660.4578,660.8019,799990
1758195900,2025,9,18,11,45,661.5847,661.6495,661.3155,661.3881,523360
1758195600,2025,9,18,11,40,661.8739,661.9537,661.4851,661.5847,404797
1758195300,2025,9,18,11,35,661.8141,661.9238,661.7343,661.8739,511607
1758195000,2025,9,18,11,30,661.485,662.1133,661.485,661.8141,687030
1758194700,2025,9,18,11,25,661.6446,661.8739,661.3653,661.5,667774
1758194400,2025,9,18,11,20,661.9437,662.1631,661.495,661.6396,1073402
1758194100,2025,9,18,11,15,661.0861,661.9338,660.9365,661.9195,936284
1758193800,2025,9,18,11,10,661.0263,661.2855,660.8069,661.0662,625384
1758193500,2025,9,18,11,5,661.1509,661.4651,660.777,661.0163,943273
1758193200,2025,9,18,11,0,660.9465,661.4351,660.9166,661.136,1816290
1758192900,2025,9,18,10,55,661.0612,661.3304,660.8916,660.9465,1002361
1758192600,2025,9,18,10,50,661.7443,661.7443,661.0412,661.0562,923062
1758192300,2025,9,18,10,45,661.6645,662.0077,661.49,661.7443,1862549
1758192000,2025,9,18,10,40,661.9836,662.223,661.6645,661.6745,1043479
1758191700,2025,9,18,10,35,662.562,662.582,661.9736,661.9736,1252382
1758191400,2025,9,18,10,30,662.5521,663.0606,662.5322,662.562,1279290
1758191100,2025,9,18,10,25,662.2429,662.6618,662.223,662.572,1180112
1758190800,2025,9,18,10,20,662.2629,662.3825,661.7991,662.2429,1413035
1758190500,2025,9,18,10,15,661.7742,662.2828,661.7044,662.2728,1530280
1758190200,2025,9,18,10,10,661.6745,661.9338,661.5848,661.7941,2109768
1758189900,2025,9,18,10,5,660.9166,661.6745,660.9166,661.6695,1690336
1758189600,2025,9,18,10,0,660.2384,661.0263,660.1786,660.9166,1502554
1758189300,2025,9,18,9,55,659.5104,660.2684,659.1265,660.2384,1573151
1758189000,2025,9,18,9,50,659.6301,660.4678,659.4307,659.5104,1836337
1758188700,2025,9,18,9,45,658.952,659.6501,658.4534,659.6301,2324544
1758188400,2025,9,18,9,40,659.8744,660.039,658.942,658.952,2476105
1758188100,2025,9,18,9,35,660.1686,660.6174,659.8645,659.8744,1713704
1758187800,2025,9,18,9,30,660.0689,660.4479,659.5204,660.1686,2810102
1758124500,2025,9,17,15,55,657.5758,658.0944,656.6882,657.3664,4768270
1758124200,2025,9,17,15,50,657.6356,658.0445,656.9874,657.511,2464740
1758123900,2025,9,17,15,45,657.7952,657.865,657.1568,657.6456,1713314
1758123600,2025,9,17,15,40,657.6057,658.1143,657.3514,657.7952,1083024
1758123300,2025,9,17,15,35,657.6556,658.5232,657.5259,657.5858,1486663
1758123000,2025,9,17,15,30,658.3836,658.7525,657.2068,657.6456,1231324
1758122700,2025,9,17,15,25,658.3836,658.8622,657.9448,658.3686,1451496
1758122400,2025,9,17,15,20,657.3564,658.6029,656.9675,658.3237,1594226
1758122100,2025,9,17,15,15,656.3791,658.1143,656.3591,657.3564,2132313
1758121800,2025,9,17,15,10,657.6955,658.4534,655.9902,656.3691,1789265
1758121500,2025,9,17,15,5,657.0472,658.4683,656.6384,657.6855,2438723
1758121200,2025,9,17,15,0,655.8805,657.506,655.696,657.0173,2281299
1758120900,2025,9,17,14,55,653.0483,656.03,653.0283,655.9054,2749076
1758120600,2025,9,17,14,50,655.1026,655.4018,652.4998,653.0482,3007609
1758120300,2025,9,17,14,45,654.9381,655.8007,653.5344,655.1126,2893013
1758120000,2025,9,17,14,40,655.0827,656.3591,654.2051,654.9281,3228516
1758119700,2025,9,17,14,35,656.5287,657.4561,655.0228,655.0827,2296187
1758119400,2025,9,17,14,30,658.5431,658.7525,656.0899,656.4788,1878996
1758119100,2025,9,17,14,25,657.7353,658.5531,657.2367,658.5331,1074675
1758118800,2025,9,17,14,20,656.8278,658.0245,655.9104,657.7353,1479814
1758118500,2025,9,17,14,15,656.0201,657.1121,655.322,656.8478,2282498
1758118200,2025,9,17,14,10,658.3536,658.6229,656.0201,656.0201,2675720
1758117900,2025,9,17,14,5,659.7697,659.8894,658.2838,658.3935,2769618
1758117600,2025,9,17,14,0,657.843,659.8994,657.7752,659.7897,2985293
1758117300,2025,9,17,13,55,657.3065,657.845,657.2367,657.845,483104
1758117000,2025,9,17,13,50,657.0572,657.3215,656.9575,657.3215,431797
1758116700,2025,9,17,13,45,657.0772,657.1569,656.9475,657.0622,391179
1758116400,2025,9,17,13,40,657.2367,657.3763,657.0472,657.0772,532556
1758116100,2025,9,17,13,35,656.9974,657.2567,656.9418,657.2417,358127
1758115800,2025,9,17,13,30,656.8378,657.137,656.8378,656.9924,376318
1758115500,2025,9,17,13,25,656.8229,656.9176,656.7181,656.8328,193553
1758115200,2025,9,17,13,20,656.768,656.8566,656.5586,656.8278,308825
1758114900,2025,9,17,13,15,656.8179,656.8677,656.6783,656.768,187204
1758114600,2025,9,17,13,10,656.7979,656.8179,656.5735,656.8179,511668
1758114300,2025,9,17,13,5,656.7979,656.9276,656.763,656.788,330223
1758114000,2025,9,17,13,0,656.4988,656.8179,656.4838,656.7979,481435
1758113700,2025,9,17,12,55,656.5902,656.6783,656.419,656.5087,246821
1758113400,2025,9,17,12,50,656.4688,656.758,656.4688,656.5966,337612
1758113100,2025,9,17,12,45,656.768,656.768,656.3192,656.4589,489742
1758112800,2025,9,17,12,40,656.5187,656.77,656.3342,656.7501,518981
1758112500,2025,9,17,12,35,656.8278,656.8977,656.5137,656.5137,422426
1758112200,2025,9,17,12,30,657.117,657.1719,656.8179,656.8189,693769
1758111900,2025,9,17,12,25,657.0572,657.1669,656.9874,657.117,397221
1758111600,2025,9,17,12,20,657.0373,657.1121,656.9176,657.0672,206911
1758111300,2025,9,17,12,15,657.0672,657.1968,656.9675,657.0273,425787
1758111000,2025,9,17,12,10,657.1714,657.1918,657.0173,657.0672,367834
1758110700,2025,9,17,12,5,657.2567,657.4461,657.1569,657.1769,528180
1758110400,2025,9,17,12,0,657.4461,657.5259,657.2367,657.2666,180115
1758110100,2025,9,17,11,55,657.137,657.496,657.137,657.4511,210979
1758109800,2025,9,17,11,50,657.2866,657.3265,657.0772,657.147,266858
1758109500,2025,9,17,11,45,657.4262,657.5159,657.1756,657.2816,358294
1758109200,2025,9,17,11,40,657.127,657.4561,657.0672,657.4212,356908
1758108900,2025,9,17,11,35,657.3364,657.4511,657.117,657.1471,379022
1758108600,2025,9,17,11,30,657.132,657.3364,657.0622,657.3265,385554
1758108300,2025,9,17,11,25,657.486,657.5259,657.0522,657.127,376805
1758108000,2025,9,17,11,20,657.7154,657.7553,657.4661,657.4957,326684
1758107700,2025,9,17,11,15,657.6855,657.855,657.5858,657.7154,331101
1758107400,2025,9,17,11,10,657.5159,657.7403,657.3364,657.6855,579130
1758107100,2025,9,17,11,5,657.3564,657.5359,657.1769,657.5259,584313
1758106800,2025,9,17,11,0,657.506,657.6256,657.3414,657.3564,321958
1758106500,2025,9,17,10,55,657.6456,657.8251,657.4661,657.506,627173
1758106200,2025,9,17,10,50,657.4461,657.6556,657.2267,657.6256,533291
1758105900,2025,9,17,10,45,657.3763,657.5409,657.2587,657.4562,455202
1758105600,2025,9,17,10,40,657.5658,657.6905,657.3664,657.3763,546515
1758105300,2025,9,17,10,35,657.4263,657.5658,657.2966,657.5658,543874
1758105000,2025,9,17,10,30,657.3564,657.6306,657.2467,657.4362,724206
1758104700,2025,9,17,10,25,657.4112,657.5409,657.3315,657.3464,658405
1758104400,2025,9,17,10,20,657.4661,657.5658,657.2866,657.4112,795713
1758104100,2025,9,17,10,15,657.6506,657.7653,657.2766,657.4611,789743
1758103800,2025,9,17,10,10,657.5808,657.7453,657.4561,657.6456,812508
1758103500,2025,9,17,10,5,657.7353,657.7952,657.4761,657.5858,1012459
1758103200,2025,9,17,10,0,658.0644,658.1442,657.6157,657.7352,939649
1758102900,2025,9,17,9,55,658.3935,658.5531,657.9448,658.0644,1121621
1758102600,2025,9,17,9,50,658.3536,658.8373,658.2838,658.3935,997129
1758102300,2025,9,17,9,45,658.0445,658.5082,657.8251,658.3536,1082337
1758102000,2025,9,17,9,40,658.3237,658.3836,657.9448,658.0495,964314
1758101700,2025,9,17,9,35,658.4434,658.6229,658.1941,658.3093,814576
1758101400,2025,9,17,9,30,658.1941,658.7426,658.1642,658.4434,1788540
1758038100,2025,9,16,15,55,658.583,658.7027,657.8833,658.1143,4452115
1758037800,2025,9,16,15,50,658.5531,658.8423,658.4633,658.583,2308388
1758037500,2025,9,16,15,45,658.2739,658.583,658.2639,658.5512,886679
1758037200,2025,9,16,15,40,658.0844,658.3935,658.0794,658.2739,880783
1758036900,2025,9,16,15,35,658.1243,658.3137,657.865,658.0844,994125
1758036600,2025,9,16,15,30,658.3237,658.3686,658.0744,658.1143,804391
1758036300,2025,9,16,15,25,658.598,658.6029,658.214,658.3287,1175989
1758036000,2025,9,16,15,20,658.6578,658.8124,658.573,658.6029,566914
1758035700,2025,9,16,15,15,658.8124,658.8223,658.6548,658.6548,356753
1758035400,2025,9,16,15,10,658.6997,658.8423,658.6229,658.8124,428712
1758035100,2025,9,16,15,5,658.7625,658.9121,658.6329,658.6927,535573
1758034800,2025,9,16,15,0,658.7825,658.8622,658.7077,658.7625,397836
1758034500,2025,9,16,14,55,658.8323,658.8423,658.7176,658.7825,462610
1758034200,2025,9,16,14,50,658.6927,658.9221,658.6927,658.8243,547882
1758033900,2025,9,16,14,45,658.573,658.7226,658.573,658.7027,314974
1758033600,2025,9,16,14,40,658.4234,658.6728,658.4185,658.5631,354439
1758033300,2025,9,16,14,35,658.4434,658.568,658.3536,658.4123,412425
1758033000,2025,9,16,14,30,658.3836,658.5132,658.2788,658.4434,420717
1758032700,2025,9,16,14,25,658.3836,658.4689,658.3237,658.3736,267495
1758032400,2025,9,16,14,20,658.3237,658.4434,658.214,658.3836,500283
1758032100,2025,9,16,14,15,658.3137,658.4489,658.2838,658.3337,526099
1758031800,2025,9,16,14,10,658.4135,658.4982,658.3187,658.3187,370212
1758031500,2025,9,16,14,5,658.3786,658.588,658.2888,658.4234,363389
1758031200,2025,9,16,14,0,658.3636,658.4035,658.224,658.3737,380325
1758030900,2025,9,16,13,55,658.3582,658.5035,658.3437,658.3836,389594
1758030600,2025,9,16,13,50,658.3736,658.3885,658.111,658.3487,438129
1758030300,2025,9,16,13,45,658.2739,658.4234,658.2639,658.3836,293111
1758030000,2025,9,16,13,40,658.5032,658.5132,658.224,658.2689,701471
1758029700,2025,9,16,13,35,658.4733,658.5431,658.2938,658.5132,489375
1758029400,2025,9,16,13,30,658.4534,658.5232,658.3337,658.4633,1903962
1758029100,2025,9,16,13,25,658.5431,658.6029,658.4085,658.4434,361827
1758028800,2025,9,16,13,20,658.4783,658.6229,658.4135,658.5431,304087
1758028500,2025,9,16,13,15,658.4733,658.5631,658.4035,658.4733,340167
1758028200,2025,9,16,13,10,658.421,658.4914,658.2689,658.4683,347640
1758027900,2025,9,16,13,5,658.3836,658.4883,658.2988,658.4233,346184
1758027600,2025,9,16,13,0,658.1442,658.4534,658.0894,658.3779,447696
1758027300,2025,9,16,12,55,658.229,658.2639,658.0295,658.1392,486389
1758027000,2025,9,16,12,50,657.9547,658.2439,657.9049,658.234,346265
1758026700,2025,9,16,12,45,657.9498,658.1143,657.9107,657.9536,331188
1758026400,2025,9,16,12,40,658.0644,658.1242,657.7852,657.9498,574331
1758026100,2025,9,16,12,35,657.9943,658.1342,657.6655,658.0744,512092
1758025800,2025,9,16,12,30,658.0844,658.1143,657.9198,657.9896,357660
1758025500,2025,9,16,12,25,658.0066,658.1442,657.9348,658.0894,275253
1758025200,2025,9,16,12,20,658.0146,658.1043,657.9448,658.0146,309995
1758024900,2025,9,16,12,15,657.9198,658.1243,657.8849,658.0096,405612
1758024600,2025,9,16,12,10,658.0345,658.0744,657.8351,657.9198,346281
1758024300,2025,9,16,12,5,657.7802,658.0545,657.7802,658.0345,369039
1758024000,2025,9,16,12,0,657.85,657.9547,657.7154,657.7852,420254
1758023700,2025,9,16,11,55,657.9947,658.1293,657.7353,657.85,454709
1758023400,2025,9,16,11,50,657.7054,658.0644,657.6157,657.9946,436656
1758023100,2025,9,16,11,45,657.6755,657.9248,657.6556,657.7109,460192
1758022800,2025,9,16,11,40,657.7852,657.8899,657.3963,657.6755,636155
1758022500,2025,9,16,11,35,657.6955,657.8401,657.5906,657.7854,911941
1758022200,2025,9,16,11,30,657.8051,657.865,657.6556,657.6855,511247
1758021900,2025,9,16,11,25,657.9896,658.1243,657.7653,657.8151,446680
1758021600,2025,9,16,11,20,657.9647,658.2689,657.9248,657.9747,535270
1758021300,2025,9,16,11,15,658.0844,658.0944,657.7603,657.9547,623129
1758021000,2025,9,16,11,10,658.1442,658.2988,657.9498,658.0844,661974
1758020700,2025,9,16,11,5,657.7154,658.1642,657.7154,658.1492,627836
1758020400,2025,9,16,11,0,658.0445,658.0894,657.5758,657.7154,805772
1758020100,2025,9,16,10,55,658.214,658.224,657.9996,658.0345,487064
1758019800,2025,9,16,10,50,658.0146,658.2988,657.9597,658.209,664375
1758019500,2025,9,16,10,45,657.9946,658.234,657.8949,658.0245,536330
1758019200,2025,9,16,10,40,658.1143,658.229,657.9148,657.9747,486468
1758018900,2025,9,16,10,35,658.1094,658.4833,657.9747,658.0945,816160
1758018600,2025,9,16,10,30,658.1243,658.1791,657.9448,658.1093,605700
1758018300,2025,9,16,10,25,658.5531,658.5531,658.0345,658.1293,998940
1758018000,2025,9,16,10,20,658.3787,658.7007,658.1542,658.5631,842286
1758017700,2025,9,16,10,15,658.1143,658.6628,658.1143,658.3736,1186713
1758017400,2025,9,16,10,10,658.0994,658.1891,657.8151,658.1143,1006639
1758017100,2025,9,16,10,5,658.214,658.3786,658.0844,658.0944,884561
1758016800,2025,9,16,10,0,658.4534,658.4883,658.0445,658.1991,1306017
1758016500,2025,9,16,9,55,658.4883,658.6229,658.2938,658.4633,1171310
1758016200,2025,9,16,9,50,659.0866,659.0915,658.214,658.4933,1662167
1758015900,2025,9,16,9,45,658.9719,659.1315,658.6528,659.0816,1269929
1758015600,2025,9,16,9,40,659.1115,659.2811,658.8423,658.9729,1265912
1758015300,2025,9,16,9,35,659.6102,659.665,659.0966,659.1016,1125016
1758015000,2025,9,16,9,30,659.6501,659.9592,659.3908,659.6102,1842446
1757951700,2025,9,15,15,55,658.4833,659.0916,658.204,659.0318,5496696
1757951400,2025,9,15,15,50,658.583,658.583,657.9448,658.4863,1631823
1757951100,2025,9,15,15,45,658.1741,658.601,658.1542,658.593,1237551
1757950800,2025,9,15,15,40,658.1243,658.3836,658.0744,658.1941,702359
1757950500,2025,9,15,15,35,658.2439,658.3287,658.0545,658.1143,692042
1757950200,2025,9,15,15,30,658.2539,658.2639,658.0744,658.239,724277
1757949900,2025,9,15,15,25,658.1941,658.3387,658.1642,658.2539,873517
1757949600,2025,9,15,15,20,658.2489,658.3437,658.0844,658.1941,669358
1757949300,2025,9,15,15,15,658.1193,658.2439,657.9298,658.2439,515315
1757949000,2025,9,15,15,10,658.1392,658.3437,658.0694,658.1293,557627
1757948700,2025,9,15,15,5,657.9996,658.1642,657.8849,658.1442,530492
1757948400,2025,9,15,15,0,658.1741,658.3038,657.9747,657.9996,608641
1757948100,2025,9,15,14,55,658.2489,658.2888,658.0644,658.1841,450373
1757947800,2025,9,15,14,50,657.9348,658.2797,657.9348,658.2539,578845
1757947500,2025,9,15,14,45,657.7304,657.9747,657.5658,657.9547,1204956
1757947200,2025,9,15,14,40,658.0295,658.0744,657.5259,657.7204,858791
1757946900,2025,9,15,14,35,658.1841,658.2539,658.0245,658.0375,456908
1757946600,2025,9,15,14,30,658.0844,658.2838,658.0545,658.204,444327
1757946300,2025,9,15,14,25,658.3088,658.4334,658.0794,658.0844,520396
1757946000,2025,9,15,14,20,658.2639,658.3736,658.1342,658.3088,422802
1757945700,2025,9,15,14,15,658.3437,658.4135,658.0944,658.2788,487721
1757945400,2025,9,15,14,10,658.3536,658.4434,658.1342,658.3337,537201
1757945100,2025,9,15,14,5,658.6728,658.7027,658.3137,658.3586,542421
1757944800,2025,9,15,14,0,658.7825,658.7825,658.4982,658.6728,704116
1757944500,2025,9,15,13,55,658.593,658.8423,658.563,658.7923,498253
1757944200,2025,9,15,13,50,658.6079,658.7126,658.5531,658.583,309777
1757943900,2025,9,15,13,45,658.5132,658.6578,658.405,658.6029,442038
1757943600,2025,9,15,13,40,658.3836,658.6129,658.3736,658.5132,577038
1757943300,2025,9,15,13,35,658.2154,658.4092,658.0245,658.3687,620358
1757943000,2025,9,15,13,30,657.9248,658.2489,657.8849,658.214,468698
1757942700,2025,9,15,13,25,658.0894,658.1093,657.855,657.9348,533616
1757942400,2025,9,15,13,20,657.9547,658.1442,657.7154,658.0944,1147478
1757942100,2025,9,15,13,15,658.1841,658.2838,657.9248,657.9647,455620
1757941800,2025,9,15,13,10,658.4035,658.4208,658.1342,658.1941,572916
1757941500,2025,9,15,13,5,658.3337,658.568,658.3137,658.4135,420532
1757941200,2025,9,15,13,0,658.3038,658.4434,658.1841,658.3337,605059
1757940900,2025,9,15,12,55,658.6329,658.6528,658.2539,658.3137,631884
1757940600,2025,9,15,12,50,658.6977,658.7675,658.578,658.6279,363169
1757940300,2025,9,15,12,45,658.7775,658.7775,658.583,658.6928,728351
1757940000,2025,9,15,12,40,658.9221,658.9221,658.7126,658.7825,405817
1757939700,2025,9,15,12,35,658.962,659.0018,658.8223,658.9221,626153
1757939400,2025,9,15,12,30,658.7874,659.0616,658.7624,658.9621,303525
1757939100,2025,9,15,12,25,658.9508,658.9769,658.7326,658.7844,446074
1757938800,2025,9,15,12,20,658.8964,659.0217,658.7924,658.9222,412852
1757938500,2025,9,15,12,15,658.9934,659.0718,658.8722,658.9021,343867
1757938200,2025,9,15,12,10,658.9171,659.0667,658.8223,658.9919,532418
1757937900,2025,9,15,12,5,658.6877,658.9221,658.6229,658.9171,612177
1757937600,2025,9,15,12,0,658.7924,658.8822,658.6628,658.6827,444190
1757937300,2025,9,15,11,55,658.8223,658.962,658.7226,658.8024,563157
1757937000,2025,9,15,11,50,658.7725,658.8323,658.6029,658.8222,437535
1757936700,2025,9,15,11,45,658.578,658.7924,658.4833,658.7775,518087
1757936400,2025,9,15,11,40,658.8223,659.0018,658.5631,658.573,585600
1757936100,2025,9,15,11,35,658.573,658.8523,658.5331,658.8124,456921
1757935800,2025,9,15,11,30,658.5331,658.6279,658.4234,658.5631,489542
1757935500,2025,9,15,11,25,658.5631,658.8779,658.5132,658.5426,688752
1757935200,2025,9,15,11,20,658.8323,658.8523,658.4135,658.5581,737156
