epoch,year,month,day,hour,minute,open,high,low,close
1692287100,2023,8,17,15,45,172.1862,172.3199,172.0723,172.3001
1692286800,2023,8,17,15,40,172.2555,172.3892,172.1733,172.1882
1692286500,2023,8,17,15,35,172.1119,172.6129,172.0624,172.2555
1692286200,2023,8,17,15,30,172.3991,172.4667,171.9931,172.1119
1692285900,2023,8,17,15,25,172.0327,172.4784,172.003,172.409
1692285600,2023,8,17,15,20,172.1565,172.2209,171.9342,172.0327
1692285300,2023,8,17,15,15,172.0327,172.1763,171.8148,172.1594
1692285000,2023,8,17,15,10,172.1763,172.2308,171.9832,172.0426
1692284700,2023,8,17,15,5,172.1961,172.4173,172.1537,172.1895
1692284400,2023,8,17,15,0,172.2605,172.3991,172.1416,172.201
1692284100,2023,8,17,14,55,172.2555,172.5675,172.0475,172.2704
1692283800,2023,8,17,14,50,172.3793,172.5229,172.2605,172.2605
1692283500,2023,8,17,14,45,172.4239,172.4987,172.1614,172.3793
1692283200,2023,8,17,14,40,172.518,172.5576,172.4011,172.4288
1692282900,2023,8,17,14,35,172.3744,172.5378,172.3001,172.518
1692282600,2023,8,17,14,30,172.5824,172.6071,172.3001,172.3708
1692282300,2023,8,17,14,25,172.4487,172.617,172.4475,172.5774
1692282000,2023,8,17,14,20,172.4388,172.4883,172.2753,172.4388
1692281700,2023,8,17,14,15,172.5873,172.5941,172.3793,172.4388
1692281400,2023,8,17,14,10,172.6566,172.6764,172.5378,172.5923
1692281100,2023,8,17,14,5,172.4189,172.6665,172.31,172.6517
1692280800,2023,8,17,14,0,172.5477,172.6368,172.409,172.4288
1692280500,2023,8,17,13,55,172.6517,172.6566,172.4496,172.5427
1692280200,2023,8,17,13,50,172.4883,172.7062,172.4883,172.6566
1692279900,2023,8,17,13,45,172.4288,172.5675,172.409,172.4971
1692279600,2023,8,17,13,40,172.7854,172.8052,172.414,172.4388
1692279300,2023,8,17,13,35,172.8102,172.8744,172.726,172.7903
1692279000,2023,8,17,13,30,172.8844,172.8844,172.7755,172.8141
1692278700,2023,8,17,13,25,172.9042,172.9934,172.8448,172.8844
1692278400,2023,8,17,13,20,173.1043,173.1121,172.9042,172.9043
1692278100,2023,8,17,13,15,173.2608,173.3895,173.0924,173.1073
1692277800,2023,8,17,13,10,173.2608,173.3201,173.1329,173.2509
1692277500,2023,8,17,13,5,173.2984,173.3994,173.2608,173.2608
1692277200,2023,8,17,13,0,173.3895,173.4093,173.2806,173.2984
1692276900,2023,8,17,12,55,173.3499,173.3846,173.2708,173.3846
1692276600,2023,8,17,12,50,173.1122,173.3578,173.0924,173.3499
1692276300,2023,8,17,12,45,173.1865,173.2212,172.9853,173.1319
1692276000,2023,8,17,12,40,173.0528,173.241,173.0379,173.1634
1692275700,2023,8,17,12,35,173.1367,173.1915,172.9637,173.0578
1692275400,2023,8,17,12,30,173.2806,173.3103,173.0756,173.1327
1692275100,2023,8,17,12,25,173.1518,173.34,173.1518,173.2721
1692274800,2023,8,17,12,20,173.137,173.2525,173.033,173.1518
1692274500,2023,8,17,12,15,173.0855,173.1716,172.9835,173.137
1692274200,2023,8,17,12,10,172.8448,173.1518,172.8448,173.0924
1692273900,2023,8,17,12,5,173.0924,173.0924,172.7359,172.8349
1692273600,2023,8,17,12,0,172.9637,173.0924,172.8943,173.0916
1692273300,2023,8,17,11,55,172.7557,172.9934,172.6963,172.9538
1692273000,2023,8,17,11,50,172.6319,172.9339,172.5972,172.7606
1692272700,2023,8,17,11,45,172.8448,172.8745,172.6269,172.6281
1692272400,2023,8,17,11,40,172.7359,172.9934,172.6963,172.8498
1692272100,2023,8,17,11,35,172.6368,172.8934,172.5675,172.7441
1692271800,2023,8,17,11,30,172.5972,172.7012,172.4288,172.6418
1692271500,2023,8,17,11,25,172.934,172.9488,172.5626,172.5972
1692271200,2023,8,17,11,20,172.5378,172.9736,172.4784,172.9421
1692270900,2023,8,17,11,15,172.5477,172.6864,172.4685,172.5279
1692270600,2023,8,17,11,10,172.4189,172.6566,172.4189,172.5427
1692270300,2023,8,17,11,5,172.5279,172.6864,172.3991,172.414
1692270000,2023,8,17,11,0,172.4288,172.5577,172.1614,172.5279
1692269700,2023,8,17,10,55,172.8448,172.8561,172.409,172.4189
1692269400,2023,8,17,10,50,172.6467,172.8745,172.5873,172.8399
1692269100,2023,8,17,10,45,172.5279,172.6764,172.4189,172.6368
1692268800,2023,8,17,10,40,172.6367,172.7062,172.2159,172.5279
1692268500,2023,8,17,10,35,172.7458,172.8448,172.3694,172.6269
1692268200,2023,8,17,10,30,173.0528,173.3202,172.7359,172.7408
1692267900,2023,8,17,10,25,173.1419,173.1716,172.9141,173.0627
1692267600,2023,8,17,10,20,173.2213,173.4539,173.132,173.1419
1692267300,2023,8,17,10,15,172.9439,173.2707,172.9042,173.241
1692267000,2023,8,17,10,10,173.0033,173.0627,172.6121,172.9439
1692266700,2023,8,17,10,5,173.6768,173.7906,172.6269,172.9736
1692266400,2023,8,17,10,0,173.9392,173.9442,173.6768,173.6787
1692266100,2023,8,17,9,55,173.8154,173.9541,173.548,173.9392
1692265800,2023,8,17,9,50,174.4839,175.4915,173.7659,173.8154
1692265500,2023,8,17,9,45,174.7959,174.8454,174.37,174.4839
1692265200,2023,8,17,9,40,175.1921,175.301,174.7414,174.786
1692264900,2023,8,17,9,35,175.5684,175.5783,175.1524,175.2012
1692264600,2023,8,17,9,30,175.4397,175.8016,175.202,175.5486
1692201300,2023,8,16,15,55,175.0336,175.1624,174.8058,174.8638
1692201000,2023,8,16,15,50,175.3208,175.3307,174.9148,175.0336
1692200700,2023,8,16,15,45,175.3456,175.4248,175.2812,175.3208
1692200400,2023,8,16,15,40,175.3604,175.4298,175.2416,175.3505
1692200100,2023,8,16,15,35,175.5122,175.6072,175.301,175.3574
1692199800,2023,8,16,15,30,175.4298,175.5783,175.301,175.5119
1692199500,2023,8,16,15,25,175.3505,175.4298,175.2812,175.4199
1692199200,2023,8,16,15,20,175.3109,175.4891,175.2713,175.3406
1692198900,2023,8,16,15,15,175.2713,175.3406,175.1524,175.3148
1692198600,2023,8,16,15,10,175.6873,175.7467,175.1822,175.2812
1692198300,2023,8,16,15,5,175.8853,175.9052,175.6377,175.6972
1692198000,2023,8,16,15,0,176.0537,176.0537,175.7764,175.8853
1692197700,2023,8,16,14,55,175.9151,176.0933,175.8754,176.0523
1692197400,2023,8,16,14,50,176.0537,176.0537,175.8259,175.9223
1692197100,2023,8,16,14,45,176.1131,176.2716,176.024,176.0537
1692196800,2023,8,16,14,40,176.3597,176.3905,175.9448,176.123
1692196500,2023,8,16,14,35,176.44,176.5093,176.3112,176.3607
1692196200,2023,8,16,14,30,176.3905,176.5984,176.3508,176.44
1692195900,2023,8,16,14,25,176.4202,176.4895,176.1726,176.3905
1692195600,2023,8,16,14,20,176.1874,176.5093,176.1412,176.4004
1692195300,2023,8,16,14,15,175.8061,176.1924,175.7665,176.1923
1692195000,2023,8,16,14,10,175.9646,175.9656,175.608,175.8259
1692194700,2023,8,16,14,5,175.9943,176.0933,175.9101,175.9943
1692194400,2023,8,16,14,0,176.3905,176.4202,175.9052,175.9943
1692194100,2023,8,16,13,55,176.3905,176.4895,176.3112,176.3706
1692193800,2023,8,16,13,50,176.539,176.5589,176.3508,176.3987
1692193500,2023,8,16,13,45,176.4598,176.6649,176.4103,176.5242
1692193200,2023,8,16,13,40,176.1131,176.5398,176.1082,176.4608
1692192900,2023,8,16,13,35,176.0686,176.1429,176.024,176.1112
1692192600,2023,8,16,13,30,176.1528,176.1627,175.9944,176.0686
1692192300,2023,8,16,13,25,176.2122,176.2419,176.1181,176.1577
1692192000,2023,8,16,13,20,175.9943,176.2369,175.9943,176.2211
1692191700,2023,8,16,13,15,175.9052,176.0636,175.8953,175.9943
1692191400,2023,8,16,13,10,175.8754,175.9448,175.6774,175.92
1692191100,2023,8,16,13,5,176.1032,176.1627,175.8358,175.8655
1692190800,2023,8,16,13,0,175.8853,176.2419,175.8853,176.1033
1692190500,2023,8,16,12,55,175.8953,175.9745,175.8556,175.8926
1692190200,2023,8,16,12,50,175.9646,175.9944,175.8853,175.9002
1692189900,2023,8,16,12,45,176.1105,176.1131,175.9349,175.9646
1692189600,2023,8,16,12,40,175.9943,176.1329,175.9448,176.1082
1692189300,2023,8,16,12,35,175.7961,176.024,175.7468,176.0042
1692189000,2023,8,16,12,30,175.7071,175.8457,175.6179,175.7863
1692188700,2023,8,16,12,25,175.8358,175.8358,175.6972,175.717
1692188400,2023,8,16,12,20,175.6576,175.8457,175.6576,175.8427
1692188100,2023,8,16,12,15,175.6922,175.816,175.6619,175.6669
1692187800,2023,8,16,12,10,175.7516,175.7665,175.6031,175.6922
1692187500,2023,8,16,12,5,175.8556,175.9427,175.7368,175.7516
1692187200,2023,8,16,12,0,175.9547,175.9596,175.8358,175.8616
1692186900,2023,8,16,11,55,176.1329,176.1627,175.7962,175.9547
1692186600,2023,8,16,11,50,175.9101,176.1825,175.7962,176.128
1692186300,2023,8,16,11,45,176.0339,176.0537,175.7962,175.9052
1692186000,2023,8,16,11,40,176.0537,176.1528,176.0042,176.0438
1692185700,2023,8,16,11,35,176.0636,176.2023,176.0438,176.0537
1692185400,2023,8,16,11,30,176.0933,176.123,175.9745,176.0637
1692185100,2023,8,16,11,25,176.1924,176.2023,175.9844,176.1032
1692184800,2023,8,16,11,20,176.1181,176.2369,176.0438,176.1973
1692184500,2023,8,16,11,15,176.1874,176.232,175.9745,176.1131
1692184200,2023,8,16,11,10,176.3112,176.331,176.1379,176.1826
1692183900,2023,8,16,11,5,176.4301,176.5291,176.2815,176.3211
1692183600,2023,8,16,11,0,176.5093,176.6232,176.2964,176.4152
1692183300,2023,8,16,10,55,176.2468,176.5093,176.1726,176.5043
1692183000,2023,8,16,10,50,176.0834,176.2914,176.0636,176.2518
1692182700,2023,8,16,10,45,176.4499,176.4796,176.0735,176.0834
1692182400,2023,8,16,10,40,176.2815,176.5984,176.2023,176.4598
1692182100,2023,8,16,10,35,176.1727,176.3759,176.1082,176.2914
1692181800,2023,8,16,10,30,176.1032,176.2617,176.0834,176.1726
1692181500,2023,8,16,10,25,176.5248,176.5291,176.0933,176.1131
1692181200,2023,8,16,10,20,176.7668,176.8262,176.4994,176.5192
1692180900,2023,8,16,10,15,176.5489,176.8163,176.5292,176.7649
1692180600,2023,8,16,10,10,176.2815,176.7272,176.2716,176.5588
1692180300,2023,8,16,10,5,176.0191,176.3905,176.0042,176.2716
1692180000,2023,8,16,10,0,176.2667,176.2716,175.92,176.024
1692179700,2023,8,16,9,55,176.0735,176.3508,176.0636,176.2687
1692179400,2023,8,16,9,50,176.3657,176.3657,176.0537,176.0686
1692179100,2023,8,16,9,45,176.0091,176.4796,175.7962,176.3645
1692178800,2023,8,16,9,40,176.1131,176.2597,175.9646,176.0066
1692178500,2023,8,16,9,35,175.4991,176.2419,175.3349,176.1131
1692178200,2023,8,16,9,30,175.4298,175.9349,175.1425,175.4991
1692114900,2023,8,15,15,55,175.6377,176.0141,175.5882,175.7764
1692114600,2023,8,15,15,50,175.5387,175.7318,175.4496,175.6427
1692114300,2023,8,15,15,45,175.4397,175.6278,175.4298,175.5288
1692114000,2023,8,15,15,40,175.4446,175.509,175.3505,175.4397
1692113700,2023,8,15,15,35,175.5882,175.6278,175.4397,175.4397
1692113400,2023,8,15,15,30,175.5783,175.6576,175.4892,175.5882
1692113100,2023,8,15,15,25,176.0042,176.024,175.5684,175.5833
1692112800,2023,8,15,15,20,176.1832,176.232,175.9944,176.0141
1692112500,2023,8,15,15,15,176.0834,176.2122,176.024,176.1858
1692112200,2023,8,15,15,10,176.1973,176.3112,176.0495,176.0835
1692111900,2023,8,15,15,5,176.2419,176.2815,176.1726,176.1973
1692111600,2023,8,15,15,0,176.2815,176.3657,176.2216,176.2418
1692111300,2023,8,15,14,55,176.3756,176.4093,176.2221,176.2914
1692111000,2023,8,15,14,50,176.3905,176.4195,176.3509,176.3855
1692110700,2023,8,15,14,45,176.44,176.5242,176.3706,176.3954
1692110400,2023,8,15,14,40,176.3706,176.4499,176.3336,176.4499
1692110100,2023,8,15,14,35,176.4202,176.4796,176.3112,176.3805
1692109800,2023,8,15,14,30,176.1924,176.44,176.1627,176.4116
1692109500,2023,8,15,14,25,176.1627,176.2221,176.1478,176.1825
1692109200,2023,8,15,14,20,176.2418,176.2667,176.123,176.1825
1692108900,2023,8,15,14,15,176.2221,176.2617,176.1478,176.2369
1692108600,2023,8,15,14,10,176.1848,176.2766,176.1577,176.2221
1692108300,2023,8,15,14,5,176.081,176.1924,176.0339,176.1874
1692108000,2023,8,15,14,0,176.1321,176.1726,176.0686,176.0834
1692107700,2023,8,15,13,55,176.0834,176.1924,176.024,176.123
1692107400,2023,8,15,13,50,175.9745,176.1229,175.9646,176.0834
1692107100,2023,8,15,13,45,176.0042,176.0339,175.9151,175.9768
1692106800,2023,8,15,13,40,176.0537,176.0933,175.9646,176.0141
1692106500,2023,8,15,13,35,176.1577,176.1726,176.0141,176.0624
1692106200,2023,8,15,13,30,176.4202,176.4499,176.1329,176.1627
1692105900,2023,8,15,13,25,176.4301,176.5291,176.4004,176.4201
1692105600,2023,8,15,13,20,176.4152,176.4796,176.3409,176.4301
1692105300,2023,8,15,13,15,176.359,176.4895,176.3409,176.4111
1692105000,2023,8,15,13,10,176.1529,176.3905,176.1527,176.3508
1692104700,2023,8,15,13,5,176.2696,176.2716,176.1131,176.1627
1692104400,2023,8,15,13,0,176.2518,176.3508,176.1825,176.2716
1692104100,2023,8,15,12,55,176.1158,176.2703,176.0745,176.2419
1692103800,2023,8,15,12,50,176.2023,176.2106,176.0785,176.1131
1692103500,2023,8,15,12,45,176.2617,176.3409,176.1652,176.2072
1692103200,2023,8,15,12,40,176.3211,176.4003,176.2518,176.2716
1692102900,2023,8,15,12,35,176.3558,176.3805,176.232,176.3197
1692102600,2023,8,15,12,30,176.4598,176.5093,176.3409,176.3558
1692102300,2023,8,15,12,25,176.5489,176.5539,176.4004,176.4598
1692102000,2023,8,15,12,20,176.4489,176.5885,176.4065,176.5417
1692101700,2023,8,15,12,15,176.2914,176.4598,176.2171,176.442
1692101400,2023,8,15,12,10,176.2419,176.3607,176.1429,176.3013
1692101100,2023,8,15,12,5,176.4895,176.5489,176.2122,176.2419
1692100800,2023,8,15,12,0,176.5984,176.7272,176.4598,176.4944
1692100500,2023,8,15,11,55,176.4647,176.6083,176.4598,176.5984
1692100200,2023,8,15,11,50,176.3657,176.5192,176.3607,176.4697
1692099900,2023,8,15,11,45,176.4499,176.4895,176.2815,176.363
1692099600,2023,8,15,11,40,176.5701,176.6826,176.4499,176.4598
1692099300,2023,8,15,11,35,176.4796,176.6381,176.4331,176.5687
1692099000,2023,8,15,11,30,176.435,176.4895,176.3607,176.4891
1692098700,2023,8,15,11,25,176.2567,176.5093,176.1528,176.4399
1692098400,2023,8,15,11,20,176.4796,176.4895,176.2221,176.2518
1692098100,2023,8,15,11,15,176.4152,176.5192,176.3112,176.4796
1692097800,2023,8,15,11,10,176.2815,176.4499,176.2815,176.417
1692097500,2023,8,15,11,5,176.3805,176.4004,176.2419,176.2814
1692097200,2023,8,15,11,0,175.9943,176.4202,175.9893,176.383
1692096900,2023,8,15,10,55,176.0396,176.1626,175.9794,175.9893
1692096600,2023,8,15,10,50,176.0141,176.1428,176.0042,176.0339
1692096300,2023,8,15,10,45,175.8457,176.1131,175.8309,176.0042
1692096000,2023,8,15,10,40,175.8457,175.9943,175.7913,175.8468
1692095700,2023,8,15,10,35,175.8953,175.9448,175.6774,175.8457
1692095400,2023,8,15,10,30,176.1082,176.1627,175.8259,175.8953
1692095100,2023,8,15,10,25,176.0042,176.1181,175.8259,176.1051
1692094800,2023,8,15,10,20,176.1478,176.4004,175.9448,176.0042
1692094500,2023,8,15,10,15,176.1726,176.3211,176.1032,176.1429
1692094200,2023,8,15,10,10,176.1703,176.2815,176.1138,176.1757
1692093900,2023,8,15,10,5,176.5291,176.5885,176.0339,176.1676
1692093600,2023,8,15,10,0,176.7173,176.7817,176.539,176.539
1692093300,2023,8,15,9,55,176.9748,177.0342,176.7074,176.7272
1692093000,2023,8,15,9,50,176.9253,177.1729,176.8658,176.9649
1692092700,2023,8,15,9,45,177.0936,177.0936,176.747,176.9154
1692092400,2023,8,15,9,40,177.5492,177.5492,177.0457,177.0983
1692092100,2023,8,15,9,35,177.4799,177.5987,177.1828,177.5393
1692091800,2023,8,15,9,30,177.163,177.7572,177.163,177.4749
1692028500,2023,8,14,15,55,177.262,177.7968,177.1828,177.7869
1692028200,2023,8,14,15,50,177.3511,177.4007,177.2125,177.262
1692027900,2023,8,14,15,45,177.4106,177.4303,177.2818,177.3412
1692027600,2023,8,14,15,40,177.361,177.4799,177.3412,177.4155
1692027300,2023,8,14,15,35,177.1828,177.4007,177.1828,177.3709
1692027000,2023,8,14,15,30,177.2422,177.3016,177.1432,177.1729
1692026700,2023,8,14,15,25,177.2917,177.3313,177.2075,177.2471
1692026400,2023,8,14,15,20,177.3016,177.4254,177.2719,177.2719
1692026100,2023,8,14,15,15,177.2917,177.3412,177.1531,177.3016
1692025800,2023,8,14,15,10,177.2521,177.3165,177.1134,177.2959
1692025500,2023,8,14,15,5,177.3115,177.3908,177.1333,177.2571
1692025200,2023,8,14,15,0,177.2422,177.3511,177.1927,177.3115
1692024900,2023,8,14,14,55,177.3022,177.3022,177.1927,177.2323
1692024600,2023,8,14,14,50,177.2422,177.3313,177.0936,177.3016
1692024300,2023,8,14,14,45,177.1927,177.2917,177.1283,177.2471
1692024000,2023,8,14,14,40,177.0986,177.2831,177.0837,177.1828
1692023700,2023,8,14,14,35,177.2323,177.2818,177.059,177.1035
1692023400,2023,8,14,14,30,177.3809,177.3908,176.9847,177.2309
1692023100,2023,8,14,14,25,177.3709,177.4021,177.2521,177.3709
1692022800,2023,8,14,14,20,177.2719,177.4501,177.2422,177.3699
1692022500,2023,8,14,14,15,177.4403,177.4601,177.2521,177.2621
1692022200,2023,8,14,14,10,177.3412,177.4997,177.1923,177.4601
1692021900,2023,8,14,14,5,177.569,177.6285,177.3165,177.3511
1692021600,2023,8,14,14,0,177.4502,177.5789,177.4205,177.5591
1692021300,2023,8,14,13,55,177.4551,177.47,177.3412,177.4492
1692021000,2023,8,14,13,50,177.4155,177.47,177.3115,177.46
1692020700,2023,8,14,13,45,177.4799,177.5096,177.3214,177.4007
1692020400,2023,8,14,13,40,177.4601,177.5443,177.4403,177.4789
1692020100,2023,8,14,13,35,177.4056,177.47,177.3709,177.4601
1692019800,2023,8,14,13,30,177.5096,177.5789,177.3511,177.4056
1692019500,2023,8,14,13,25,177.5888,177.5888,177.4502,177.5075
1692019200,2023,8,14,13,20,177.6128,177.7176,177.5789,177.5789
1692018900,2023,8,14,13,15,177.5492,177.6185,177.5294,177.6111
1692018600,2023,8,14,13,10,177.6081,177.6086,177.4403,177.5542
1692018300,2023,8,14,13,5,177.5096,177.6077,177.4502,177.6037
1692018000,2023,8,14,13,0,177.4502,177.5492,177.4106,177.5096
1692017700,2023,8,14,12,55,177.4155,177.4601,177.361,177.4403
1692017400,2023,8,14,12,50,177.4551,177.4997,177.3427,177.4056
1692017100,2023,8,14,12,45,177.2211,177.47,177.2125,177.4505
1692016800,2023,8,14,12,40,177.1134,177.2422,177.0342,177.2174
1692016500,2023,8,14,12,35,176.9599,177.1333,176.8757,177.1184
1692016200,2023,8,14,12,30,176.9946,177.163,176.9154,176.9551
1692015900,2023,8,14,12,25,177.0194,177.1233,176.9649,176.9991
1692015600,2023,8,14,12,20,177.2521,177.2917,176.9055,177.0243
1692015300,2023,8,14,12,15,177.2125,177.2818,177.0441,177.2571
1692015000,2023,8,14,12,10,177.366,177.3908,177.1927,177.2144
1692014700,2023,8,14,12,5,177.4304,177.5344,177.3561,177.366
1692014400,2023,8,14,12,0,177.2967,177.4997,177.2769,177.4403
1692014100,2023,8,14,11,55,177.5887,177.6235,177.2224,177.2917
1692013800,2023,8,14,11,50,177.6582,177.7651,177.5789,177.5789
1692013500,2023,8,14,11,45,177.4997,177.678,177.4418,177.6483
1692013200,2023,8,14,11,40,177.4848,177.6086,177.4591,177.4997
1692012900,2023,8,14,11,35,177.4205,177.4996,177.3412,177.4898
1692012600,2023,8,14,11,30,177.6285,177.6681,177.4007,177.4205
1692012300,2023,8,14,11,25,177.4502,177.6384,177.3313,177.6285
1692012000,2023,8,14,11,20,177.4304,177.569,177.3908,177.4502
1692011700,2023,8,14,11,15,177.3511,177.4997,177.2818,177.4205
1692011400,2023,8,14,11,10,177.5245,177.5631,177.3511,177.3511
1692011100,2023,8,14,11,5,177.777,177.8067,177.4621,177.5294
1692010800,2023,8,14,11,0,177.7156,177.8166,177.6582,177.777
1692010500,2023,8,14,10,55,177.8959,177.9652,177.6523,177.7176
1692010200,2023,8,14,10,50,177.6384,177.9058,177.5393,177.8959
1692009900,2023,8,14,10,45,177.366,177.6334,177.3313,177.6286
1692009600,2023,8,14,10,40,177.4304,177.5591,177.3511,177.3639
1692009300,2023,8,14,10,35,177.0788,177.4792,177.0556,177.4403
1692009000,2023,8,14,10,30,176.5588,177.0837,176.5489,177.0738
1692008700,2023,8,14,10,25,176.8658,177.1432,176.5043,176.5588
1692008400,2023,8,14,10,20,176.5588,176.9451,176.5093,176.8609
1692008100,2023,8,14,10,15,176.8163,176.9946,176.539,176.5588
1692007800,2023,8,14,10,10,176.539,176.8064,176.3112,176.8064
1692007500,2023,8,14,10,5,176.5786,176.648,176.3409,176.5489
1692007200,2023,8,14,10,0,176.5588,176.6876,176.4013,176.5785
1692006900,2023,8,14,9,55,176.648,176.6678,176.4697,176.5638
1692006600,2023,8,14,9,50,176.2419,176.7074,175.9844,176.6529
1692006300,2023,8,14,9,45,176.6925,176.7519,176.0933,176.2617
1692006000,2023,8,14,9,40,176.7767,176.8163,176.5588,176.6926
1692005700,2023,8,14,9,35,176.5489,176.7668,176.123,176.7619
1692005400,2023,8,14,9,30,176.2617,176.5885,175.6031,176.5489
1691769300,2023,8,11,15,55,176.2221,176.2221,175.9645,176.1825
1691769000,2023,8,11,15,50,176.1775,176.331,176.0537,176.2221
1691768700,2023,8,11,15,45,176.336,176.3607,176.1329,176.1775
1691768400,2023,8,11,15,40,176.3112,176.3905,176.1627,176.3311
1691768100,2023,8,11,15,35,176.5192,176.539,176.2518,176.3211
1691767800,2023,8,11,15,30,176.3855,176.5588,176.3409,176.5192
1691767500,2023,8,11,15,25,176.3607,176.4796,176.3508,176.3905
1691767200,2023,8,11,15,20,176.3459,176.435,176.1991,176.3679
1691766900,2023,8,11,15,15,176.2617,176.3905,176.2122,176.3459
1691766600,2023,8,11,15,10,176.2567,176.3409,176.1529,176.2716
1691766300,2023,8,11,15,5,176.544,176.5588,176.2419,176.2518
1691766000,2023,8,11,15,0,176.6182,176.6381,176.3706,176.5341
1691765700,2023,8,11,14,55,176.648,176.747,176.5638,176.6271
1691765400,2023,8,11,14,50,176.6083,176.6876,176.5291,176.648
1691765100,2023,8,11,14,45,176.5093,176.6381,176.4697,176.5984
1691764800,2023,8,11,14,40,176.6281,176.7222,176.4004,176.4994
1691764500,2023,8,11,14,35,176.5093,176.6331,176.331,176.6281
1691764200,2023,8,11,14,30,176.5875,176.8361,176.5188,176.5188
1691763900,2023,8,11,14,25,176.4598,176.6182,176.4598,176.5984
1691763600,2023,8,11,14,20,176.4786,176.5192,176.2716,176.4499
1691763300,2023,8,11,14,15,176.232,176.5291,176.1825,176.4697
1691763000,2023,8,11,14,10,176.2419,176.3112,176.1924,176.2419
1691762700,2023,8,11,14,5,176.1444,176.3625,176.1429,176.2419
1691762400,2023,8,11,14,0,176.0537,176.2617,176.0339,176.1528
1691762100,2023,8,11,13,55,175.9349,176.123,175.8358,176.0488
1691761800,2023,8,11,13,50,175.9151,175.9646,175.7962,175.9448
1691761500,2023,8,11,13,45,175.9596,175.9844,175.816,175.9052
1691761200,2023,8,11,13,40,176.123,176.2023,175.8774,175.9547
1691760900,2023,8,11,13,35,176.1478,176.2221,176.0488,176.123
1691760600,2023,8,11,13,30,176.1924,176.2815,176.1329,176.1478
1691760300,2023,8,11,13,25,175.9844,176.2617,175.9746,176.1973
1691760000,2023,8,11,13,20,175.9151,176.0537,175.9052,175.9939
1691759700,2023,8,11,13,15,175.6891,175.9448,175.6774,175.9101
1691759400,2023,8,11,13,10,175.5684,175.7269,175.5189,175.6873
1691759100,2023,8,11,13,5,175.8553,175.8553,175.4992,175.5734
1691758800,2023,8,11,13,0,175.6972,175.9052,175.6278,175.8507
1691758500,2023,8,11,12,55,175.7269,175.8159,175.6377,175.6922
1691758200,2023,8,11,12,50,175.6576,175.7665,175.5981,175.7269
1691757900,2023,8,11,12,45,175.712,175.7863,175.6179,175.6576
1691757600,2023,8,11,12,40,175.8655,175.8903,175.6873,175.7071
1691757300,2023,8,11,12,35,175.9745,175.9943,175.8705,175.8705
1691757000,2023,8,11,12,30,175.8556,176.0141,175.8457,175.9838
1691756700,2023,8,11,12,25,176.0647,176.0735,175.7962,175.8591
1691756400,2023,8,11,12,20,176.1473,176.232,176.0339,176.0488
1691756100,2023,8,11,12,15,176.2914,176.3855,176.1131,176.1528
1691755800,2023,8,11,12,10,176.1032,176.331,176.0339,176.2902
1691755500,2023,8,11,12,5,176.065,176.2914,176.0042,176.0933
1691755200,2023,8,11,12,0,176.0141,176.1329,175.9349,176.0636
1691754900,2023,8,11,11,55,175.6576,176.0438,175.6476,176.0042
1691754600,2023,8,11,11,50,175.6673,175.7071,175.5981,175.6577
1691754300,2023,8,11,11,45,175.8358,175.8853,175.5793,175.6625
1691754000,2023,8,11,11,40,175.7665,175.8556,175.6377,175.8309
1691753700,2023,8,11,11,35,175.6873,175.9299,175.6774,175.7764
1691753400,2023,8,11,11,30,175.7665,175.925,175.6374,175.6873
1691753100,2023,8,11,11,25,175.7962,175.9151,175.7269,175.7665
1691752800,2023,8,11,11,20,175.9151,175.9646,175.7368,175.8009
1691752500,2023,8,11,11,15,175.8853,175.9745,175.8061,175.9249
1691752200,2023,8,11,11,10,176.1924,176.2122,175.8556,175.8938
1691751900,2023,8,11,11,5,176.3905,176.44,176.1131,176.1826
1691751600,2023,8,11,11,0,176.3063,176.4746,176.3013,176.4004
1691751300,2023,8,11,10,55,176.3013,176.4796,176.2667,176.3013
1691751000,2023,8,11,10,50,176.7074,176.7074,176.2646,176.3013
1691750700,2023,8,11,10,45,176.851,176.8857,176.4895,176.7074
1691750400,2023,8,11,10,40,176.6777,176.8906,176.5638,176.8312
1691750100,2023,8,11,10,35,176.3756,176.7866,176.2419,176.7074
1691749800,2023,8,11,10,30,176.5786,176.7569,176.3607,176.3721
1691749500,2023,8,11,10,25,176.8213,176.8559,176.5401,176.5588
1691749200,2023,8,11,10,20,176.3805,176.9055,176.3805,176.8163
1691748900,2023,8,11,10,15,176.2567,176.4499,176.1627,176.3706
1691748600,2023,8,11,10,10,175.6972,176.2617,175.5882,176.2567
1691748300,2023,8,11,10,5,175.7665,175.9745,175.6207,175.6873
1691748000,2023,8,11,10,0,175.1624,175.8457,175.1624,175.7715
1691747700,2023,8,11,9,55,175.1524,175.3702,175.1128,175.1624
1691747400,2023,8,11,9,50,175.2911,175.3208,174.8553,175.1524
1691747100,2023,8,11,9,45,175.608,175.6476,175.2317,175.3009
1691746800,2023,8,11,9,40,175.8556,175.8953,175.4199,175.608
1691746500,2023,8,11,9,35,175.7071,175.9151,175.509,175.8358
1691746200,2023,8,11,9,30,175.6179,175.8012,175.1425,175.6873
1691682900,2023,8,10,15,55,175.9523,176.1626,175.9054,176.0636
1691682600,2023,8,10,15,50,175.8856,176.1032,175.8065,175.9548
1691682300,2023,8,10,15,45,175.8757,176.1032,175.7768,175.8955
